event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_614,614,1846146,44235,44240,65:22.5,65:23.0,65,22,0.5,2,1,left_to_right,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,2.2,-31.11,5,wide_right,2,middle_third,False,2.0,-31.52,5,wide_right,2,middle_third,False,1,winning,4,1,267,4,False,False,True,False,2,False,5,chaotic,5,chaotic,1,create,9,medium_block,5,chaotic,5,chaotic,,,11,throw_in_for,False,False,0.41,-116.0,4,sideway_right,,,3.31,1,jogging,2.71,1.88,-0.83,21.12,20.65,18.92,18.65,-0.27,33.88,34.35,0.47,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-14.97,1,forward,6.58,1,short,2,unsuccessful,7_1513,,63540,Adriana,16.0,LW,7.12,-23.48,5,wide_right,2,middle_third,False,,,,,,,,0.6021,True,0.0015,False,4,0,0,0,0,0,2,0,0,2,2,,,,,4,4,True,442.0,3,False,False,False,,,,,9.53,1,short,57.51,3,sideway_left,,,,,,,True,6,5,1,6,6,0,True,True,True,True,False
8_615,615,1846146,44358,44376,65:34.8,65:36.6,65,34,1.8,2,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,6.88,-28.39,5,wide_right,2,middle_third,False,0.1,-28.15,5,wide_right,2,middle_third,False,1,winning,4,1,268,1,False,False,False,True,5,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,6.81,177.97,2,backward,False,False,13.63,1,jogging,2.99,0.14,-2.86,21.84,21.07,14.96,20.97,6.01,33.16,33.93,0.77,True,True,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1518,False,149954,K. Strom,4.0,LCB,-18.61,-9.31,4,half_space_right,1,defensive_third,False,-18.29,-5.96,3,center,2,middle_third,False,0.9692,False,0.0001,False,4,0,0,0,0,0,0,0,0,4,0,2,3,0,0,5,3,True,4141.0,2,,False,False,,,,,26.55,2,medium,134.8,3,sideway_left,24.06,2,medium,136.45,2,backward,False,9,10,-1,9,6,-3,True,True,,True,False
8_616,616,1846146,44393,44410,65:38.3,65:40.0,65,38,1.7,2,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-18.29,-5.96,3,center,2,middle_third,False,-15.18,-1.16,3,center,2,middle_third,False,1,winning,4,1,268,2,False,False,False,False,5,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,5.42,57.06,3,sideway_left,False,False,12.0,1,jogging,17.82,15.2,-2.63,19.32,18.79,37.61,33.97,-3.64,35.68,36.21,0.53,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,136.45,2,backward,24.06,2,medium,1,successful,7_1520,False,149882,K. Abello,2.0,LB,-15.08,15.46,2,half_space_left,2,middle_third,False,-14.5,18.94,2,half_space_left,2,middle_third,False,0.9974,False,0.0003,False,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,8,8,True,424.0,3,False,False,False,,,,,16.62,2,medium,89.66,3,sideway_left,12.19,1,short,83.59,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_617,617,1846146,44428,44434,65:41.8,65:42.4,65,41,0.6,2,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,-14.5,18.94,2,half_space_left,2,middle_third,False,-14.47,19.09,2,half_space_left,2,middle_third,False,1,winning,4,1,268,3,False,False,False,False,5,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,0.15,78.69,3,sideway_left,,,1.01,1,jogging,7.22,4.66,-2.56,18.23,17.64,32.73,32.11,-0.62,36.77,37.36,0.59,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,83.59,3,sideway_left,12.19,1,short,1,successful,7_1521,False,149954,K. Strom,4.0,LCB,-17.37,4.84,3,center,2,middle_third,False,-18.13,6.89,3,center,2,middle_third,False,0.9989,False,0.0002,False,2,1,1,1,0,0,1,0,0,2,0,2,2,1,1,7,7,True,433.0,3,False,False,False,,,,,14.54,1,short,-101.5,4,sideway_right,15.37,2,medium,-102.21,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_618,618,1846146,44446,44475,65:43.6,65:46.5,65,43,2.9,2,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-18.13,6.89,3,center,2,middle_third,False,-16.5,14.64,2,half_space_left,2,middle_third,False,1,winning,4,1,268,4,False,False,False,False,5,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,11,throw_in_for,False,False,7.63,78.12,3,sideway_left,True,False,9.84,1,jogging,10.48,1.52,-8.96,16.23,13.15,34.36,29.65,-4.71,38.77,41.85,3.08,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-102.21,4,sideway_right,15.37,2,medium,2,unsuccessful,7_1526,,151077,J. Doyle,16.0,LW,-1.18,34.08,1,wide_left,2,middle_third,False,,,,,,,,0.7872,False,0.0011,False,4,0,1,1,0,0,3,0,0,4,0,2,3,1,3,8,8,False,,,,,,,,,,24.75,2,medium,51.76,3,sideway_left,,,,,,,True,10,7,3,10,10,0,True,True,True,True,False
8_619,619,1846146,44621,44644,66:01.1,66:03.4,66,1,2.3,2,1,left_to_right,8,player_possession,63540,Adriana,16,LW,2334,Orlando Pride,-5.11,29.89,1,wide_left,2,middle_third,False,-13.97,28.67,1,wide_left,2,middle_third,False,1,winning,4,1,269,5,False,False,False,False,4,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,11,throw_in_for,,,False,False,8.57,-172.16,2,backward,False,False,14.63,1,jogging,4.42,5.17,0.75,9.28,6.82,14.39,20.79,6.4,45.72,48.18,2.46,True,True,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1527,False,149882,K. Abello,2.0,LB,-17.02,32.14,1,wide_left,2,middle_third,False,-17.95,32.14,1,wide_left,2,middle_third,False,0.9802,False,0.0003,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,4,3,False,,,,,,,,,,4.62,1,short,131.31,3,sideway_left,4.13,1,short,97.66,3,sideway_left,False,7,9,-2,7,7,0,True,True,,True,False
8_620,620,1846146,44651,44659,66:04.1,66:04.9,66,4,0.8,2,1,left_to_right,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,-17.95,32.14,1,wide_left,2,middle_third,False,-17.64,32.67,1,wide_left,2,middle_third,False,1,winning,4,1,269,6,False,False,False,False,4,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,,,,,False,False,0.69,59.68,3,sideway_left,,,3.2,1,jogging,8.54,8.56,0.01,5.75,4.6,23.7,22.24,-1.46,49.25,50.4,1.15,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,97.66,3,sideway_left,4.13,1,short,1,successful,7_1529,False,63540,Adriana,16.0,LW,-18.42,27.72,1,wide_left,1,defensive_third,False,-18.26,27.84,1,wide_left,2,middle_third,False,0.974,False,0.0006,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,5,False,,,,,,,,,,5.01,1,short,-98.95,4,sideway_right,5.7,1,short,-104.52,4,sideway_right,False,8,9,-1,8,9,1,True,True,True,True,False
8_621,621,1846146,44666,44726,66:05.6,66:11.6,66,5,6.0,2,1,left_to_right,8,player_possession,63540,Adriana,16,LW,2334,Orlando Pride,-18.26,27.84,1,wide_left,2,middle_third,False,14.53,9.82,2,half_space_left,2,middle_third,False,1,winning,4,1,269,7,False,False,True,False,4,False,1,create,9,medium_block,2,finish,8,low_block,1,create,9,medium_block,,,,,False,False,38.35,-28.79,1,forward,False,True,22.88,3,hsr,2.58,1.49,-1.09,3.96,22.73,22.22,8.2,-14.02,51.04,32.27,-18.77,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,True,-104.52,4,sideway_right,5.7,1,short,1,successful,7_1533,False,22542,Marta,19.0,CF,15.72,1.8,3,center,2,middle_third,False,22.38,0.05,3,center,3,attacking_third,False,0.8495,False,0.0211,True,5,3,1,0,0,1,3,0,1,4,0,2,2,0,3,3,5,False,,,,,,,,,,8.11,1,short,-81.56,4,sideway_right,7.98,1,short,-144.18,2,backward,False,4,3,1,4,9,5,True,True,True,True,False
8_622,622,1846146,44739,44751,66:12.9,66:14.1,66,12,1.2,2,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,22.38,0.05,3,center,3,attacking_third,False,27.8,-0.31,3,center,3,attacking_third,False,1,winning,4,1,270,1,False,False,False,True,2,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,5.43,-3.8,1,forward,False,False,16.25,2,running,4.58,2.91,-1.67,27.49,32.23,5.11,4.43,-0.68,27.51,22.77,-4.74,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-144.18,2,backward,7.98,1,short,1,successful,7_1535,False,62445,B. Banda,19.0,CF,30.26,-15.23,4,half_space_right,3,attacking_third,False,45.26,-13.24,4,half_space_right,3,attacking_third,True,0.8407,False,0.0509,True,2,2,0,0,0,0,0,1,1,0,0,2,2,0,0,3,2,False,,,,,,,,,,15.12,2,medium,-80.64,4,sideway_right,15.89,2,medium,-108.87,4,sideway_right,False,4,0,4,4,3,-1,True,True,True,True,False
8_623,623,1846146,44772,44772,66:16.2,66:16.2,66,16,0.0,2,1,left_to_right,8,player_possession,62445,B. Banda,19,CF,2334,Orlando Pride,45.26,-13.24,4,half_space_right,3,attacking_third,True,45.26,-13.24,4,half_space_right,3,attacking_third,True,1,winning,4,1,270,2,False,True,True,False,2,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,0.0,1.78,1,forward,,,25.49,4,sprinting,7.81,7.81,0.0,44.91,44.91,-0.35,-0.35,0.0,10.09,10.09,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-108.87,4,sideway_right,15.89,2,medium,2,unsuccessful,7_1537,,63540,Adriana,16.0,LW,43.64,2.5,3,center,3,attacking_third,True,,,,,,,,0.1942,True,0.2267,True,1,1,0,0,0,0,0,1,0,0,0,,,,,0,0,False,,,,,,,,,,15.82,2,medium,95.88,3,sideway_left,,,,,,,False,0,2,-2,0,0,0,True,True,True,True,False
8_624,624,1846146,44782,44782,66:17.2,66:17.2,66,17,0.0,2,2,right_to_left,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,-48.75,1.12,3,center,1,defensive_third,False,-48.75,1.12,3,center,1,defensive_third,False,2,losing,1,4,271,1,True,False,False,True,3,False,5,chaotic,5,chaotic,6,direct,15,defending_direct,8,low_block,2,finish,,,,,False,False,0.0,165.22,2,backward,,,18.89,2,running,2.55,2.55,0.0,-1.03,-1.03,47.72,47.72,0.0,56.03,56.03,0.0,True,True,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_1538,False,22723,J. Grosso,9.0,LDM,-37.14,0.67,3,center,1,defensive_third,False,-43.82,2.95,3,center,1,defensive_third,False,0.4394,True,0.0002,False,4,0,0,0,0,0,2,0,0,1,3,,,,,7,7,False,,,,,,,,,,11.62,1,short,-2.22,1,forward,13.35,1,short,-3.01,1,forward,True,8,6,2,8,8,0,True,True,True,True,False
8_625,625,1846146,44798,44821,66:18.8,66:21.1,66,18,2.3,2,2,right_to_left,8,player_possession,22723,J. Grosso,9,LDM,2337,Chicago RS,-43.82,2.95,3,center,1,defensive_third,False,-42.65,4.92,3,center,1,defensive_third,False,2,losing,1,4,271,2,False,False,False,False,3,False,5,chaotic,5,chaotic,6,direct,15,defending_direct,8,low_block,2,finish,,,,,False,False,4.15,59.29,3,sideway_left,False,False,7.29,1,jogging,0.95,3.52,2.56,-2.48,-4.06,41.34,38.59,-2.75,57.48,59.06,1.58,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-3.01,1,forward,13.35,1,short,1,successful,7_1543,False,151149,S. Groom,16.0,LW,-29.55,17.68,2,half_space_left,1,defensive_third,False,-30.28,22.34,1,wide_left,1,defensive_third,False,0.915,False,0.0003,False,3,0,0,0,0,0,2,0,0,3,0,2,2,1,2,5,4,False,,,,,,,,,,18.29,2,medium,44.25,1,forward,11.28,1,short,65.09,3,sideway_left,True,6,5,1,6,6,0,True,True,True,True,False
8_626,626,1846146,44843,44848,66:23.3,66:23.8,66,23,0.5,2,2,right_to_left,8,player_possession,151149,S. Groom,16,LW,2337,Chicago RS,-30.28,22.34,1,wide_left,1,defensive_third,False,-30.15,22.62,1,wide_left,1,defensive_third,False,2,losing,1,4,271,3,False,True,True,False,3,False,5,chaotic,5,chaotic,6,direct,15,defending_direct,8,low_block,2,finish,,,3,free_kick_for,False,False,0.28,65.1,3,sideway_left,,,2.48,1,jogging,2.18,1.01,-1.17,-5.57,-5.77,24.71,24.38,-0.33,60.57,60.77,0.2,False,False,1,pass_reception,4,foul_suffered,False,False,False,False,False,False,False,65.09,3,sideway_left,11.28,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,2,0,0,3,1,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,True,True,True,,False
8_627,627,1846146,45504,45504,67:29.4,67:29.4,67,29,0.0,2,1,left_to_right,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-36.28,-4.71,3,center,1,defensive_third,False,-36.28,-4.71,3,center,1,defensive_third,False,1,winning,4,1,273,4,True,True,True,True,1,False,5,chaotic,5,chaotic,6,direct,15,defending_direct,15,defending_direct,6,direct,4,free_kick_against,3,free_kick_for,False,False,0.0,111.9,3,sideway_left,,,15.43,2,running,1.6,1.6,0.0,4.87,4.87,41.15,41.15,0.0,50.13,50.13,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,22542,Marta,19.0,CF,-14.14,-8.09,3,center,2,middle_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
8_628,628,1846146,46090,46090,68:28.0,68:28.0,68,28,0.0,2,2,right_to_left,8,player_possession,151186,T. Malham,2,LB,2337,Chicago RS,-24.25,24.51,1,wide_left,1,defensive_third,False,-24.25,24.51,1,wide_left,1,defensive_third,False,2,losing,1,4,275,5,True,False,False,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,4,free_kick_against,,,False,False,0.0,-130.17,4,sideway_right,,,7.28,1,jogging,2.34,2.34,0.0,4.01,4.01,28.26,28.26,0.0,50.99,50.99,0.0,False,False,6,free_kick_interception,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,22723,J. Grosso,9.0,LDM,-14.32,22.36,1,wide_left,2,middle_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
8_629,629,1846146,46108,46108,68:29.8,68:29.8,68,29,0.0,2,2,right_to_left,8,player_possession,151186,T. Malham,2,LB,2337,Chicago RS,-23.85,23.33,1,wide_left,1,defensive_third,False,-23.85,23.33,1,wide_left,1,defensive_third,False,2,losing,1,4,275,6,False,True,True,False,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,15,defending_direct,6,direct,,,,,False,False,0.0,-19.98,1,forward,,,4.19,1,jogging,3.35,3.35,0.0,2.67,2.67,26.52,26.52,0.0,52.33,52.33,0.0,True,True,3,keep_possession,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_1550,,22810,M. Swanson,19.0,CF,6.21,18.59,2,half_space_left,2,middle_third,False,,,,,,,,0.4835,True,0.0045,False,3,0,2,0,2,0,3,0,0,0,3,,,,,6,6,True,424.0,3,True,True,False,2,second_last,2,around,30.43,3,long,-8.96,1,forward,,,,,,,True,9,0,9,9,9,0,True,True,,True,False
8_630,630,1846146,46135,46148,68:32.5,68:33.8,68,32,1.3,2,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-3.39,-25.41,5,wide_right,2,middle_third,False,-2.06,-27.54,5,wide_right,2,middle_third,False,1,winning,4,1,276,7,True,False,True,True,1,False,5,chaotic,5,chaotic,2,finish,8,low_block,5,chaotic,5,chaotic,,,11,throw_in_for,False,False,2.44,-58.02,4,sideway_right,False,False,7.04,1,jogging,5.35,1.71,-3.64,24.61,21.6,28.0,23.66,-4.34,30.39,33.4,3.01,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_1553,,62445,B. Banda,19.0,CF,19.94,-28.65,5,wide_right,3,attacking_third,False,,,,,,,,0.604,True,0.0018,False,3,0,1,0,1,0,3,0,0,1,2,3,3,3,3,7,7,True,424.0,3,True,True,False,2,second_last,2,around,22.03,2,medium,-2.89,1,forward,,,,,,,True,9,3,6,9,9,0,True,True,True,False,False
8_631,631,1846146,46316,46329,68:50.6,68:51.9,68,50,1.3,2,1,left_to_right,8,player_possession,63540,Adriana,16,LW,2334,Orlando Pride,22.2,-27.49,5,wide_right,3,attacking_third,False,17.38,-27.18,5,wide_right,2,middle_third,False,1,winning,4,1,277,1,False,False,False,True,4,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,11,throw_in_for,,,False,False,4.5,176.32,2,backward,False,False,13.35,1,jogging,0.94,2.01,1.07,29.33,29.52,7.13,12.14,5.01,25.67,25.48,-0.19,True,True,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1557,False,22542,Marta,19.0,CF,11.23,-25.05,5,wide_right,2,middle_third,False,11.26,-23.99,5,wide_right,2,middle_third,False,0.8114,False,0.0019,False,3,0,0,0,0,0,1,0,0,2,1,2,2,0,1,2,0,False,,,,,,,,,,6.51,1,short,160.9,2,backward,4.04,1,short,163.18,2,backward,False,5,8,-3,5,4,-1,True,True,,True,False
8_632,632,1846146,46336,46336,68:52.6,68:52.6,68,52,0.0,2,1,left_to_right,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,11.26,-23.99,5,wide_right,2,middle_third,False,11.26,-23.99,5,wide_right,2,middle_third,False,1,winning,4,1,277,2,False,False,False,False,4,False,2,finish,8,low_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,0.0,89.22,3,sideway_left,,,5.26,1,jogging,2.9,2.9,0.0,29.07,29.07,17.81,17.81,0.0,25.93,25.93,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,163.18,2,backward,4.04,1,short,1,successful,7_1559,False,817541,C. Dyke,8.0,RB,12.03,-32.3,5,wide_right,2,middle_third,False,10.98,-32.24,5,wide_right,2,middle_third,False,0.9258,False,0.0011,False,2,0,0,0,0,0,1,0,0,1,1,,,,,4,4,False,,,,,,,,,,8.35,1,short,-84.71,4,sideway_right,10.13,1,short,-83.25,4,sideway_right,False,8,8,0,8,8,0,True,True,True,True,False
8_633,633,1846146,46347,46367,68:53.7,68:55.7,68,53,2.0,2,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,10.98,-32.24,5,wide_right,2,middle_third,False,10.71,-32.77,5,wide_right,2,middle_third,False,1,winning,4,1,279,3,False,False,False,False,2,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.79,-117.0,4,sideway_right,,,3.33,1,jogging,6.42,1.91,-4.51,27.82,28.34,16.84,17.63,0.79,27.18,26.66,-0.52,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,-83.25,4,sideway_right,10.13,1,short,1,successful,7_1561,False,62389,Angelina,12.0,LM,7.16,-29.47,5,wide_right,2,middle_third,False,7.81,-29.68,5,wide_right,2,middle_third,False,0.8994,False,0.0006,False,2,0,1,0,1,0,1,0,0,1,1,2,1,1,1,4,3,True,5131.0,2,,False,False,,,,,4.85,1,short,137.09,2,backward,4.27,1,short,119.33,3,sideway_left,False,8,9,-1,8,8,0,True,True,True,True,False
8_634,634,1846146,46373,46383,68:56.3,68:57.3,68,56,1.0,2,1,left_to_right,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,7.81,-29.68,5,wide_right,2,middle_third,False,8.79,-29.97,5,wide_right,2,middle_third,False,1,winning,4,1,279,4,False,False,True,False,2,False,2,finish,8,low_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.18,-16.48,1,forward,,,4.29,1,jogging,2.71,1.23,-1.48,28.57,27.91,20.76,19.12,-1.64,26.43,27.09,0.66,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,119.33,3,sideway_left,4.27,1,short,1,successful,7_1564,False,817541,C. Dyke,8.0,RB,6.3,-33.41,5,wide_right,2,middle_third,False,4.59,-33.38,5,wide_right,2,middle_third,False,0.9756,False,0.0004,False,3,0,1,0,1,0,2,0,0,2,1,3,2,2,3,4,6,True,541.0,2,,False,False,,,,,4.25,1,short,-125.9,4,sideway_right,3.79,1,short,-143.37,2,backward,False,9,9,0,9,9,0,True,True,True,True,False
8_635,635,1846146,46391,46400,68:58.1,68:59.0,68,58,0.9,2,1,left_to_right,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,4.59,-33.38,5,wide_right,2,middle_third,False,2.31,-33.91,5,wide_right,2,middle_third,False,1,winning,4,1,280,1,False,False,True,True,2,False,1,create,9,medium_block,0,build_up,10,high_block,2,finish,8,low_block,,,,,False,False,2.07,-166.91,2,backward,False,False,9.29,1,jogging,3.78,2.07,-1.71,26.79,25.49,22.2,23.18,0.98,28.21,29.51,1.3,False,False,1,pass_reception,1,pass,False,True,True,False,False,False,False,-143.37,2,backward,3.79,1,short,1,successful,7_1567,False,441597,E. Madril Sams,6.0,RCB,-11.12,-29.24,5,wide_right,2,middle_third,False,-19.3,-26.99,5,wide_right,1,defensive_third,False,0.9771,False,0.0002,False,3,1,0,0,0,0,0,0,0,3,0,3,3,0,0,6,6,True,541.0,2,,False,False,,,,,14.22,1,short,160.83,2,backward,10.65,1,short,159.78,2,backward,False,9,10,-1,9,9,0,True,True,True,True,False
8_636,636,1846146,46419,46432,69:00.9,69:02.2,69,0,1.3,2,1,left_to_right,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-19.3,-26.99,5,wide_right,1,defensive_third,False,-25.83,-24.85,5,wide_right,1,defensive_third,False,1,winning,4,1,281,1,False,False,False,True,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,6.38,161.86,2,backward,False,False,19.01,2,running,5.78,4.57,-1.2,20.27,16.51,39.57,42.34,2.77,34.73,38.49,3.76,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,159.78,2,backward,10.65,1,short,1,successful,7_1568,False,149873,A. Moorhouse,1.0,GK,-37.76,-9.83,4,half_space_right,1,defensive_third,False,-43.58,-6.37,3,center,1,defensive_third,False,0.9977,False,0.0,False,2,1,0,0,0,0,1,0,0,2,0,2,2,1,1,9,9,True,4231.0,3,False,False,False,,,,,19.18,2,medium,128.46,3,sideway_left,14.19,1,short,81.73,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_637,637,1846146,46462,46462,69:05.2,69:05.2,69,5,0.0,2,1,left_to_right,8,player_possession,149873,A. Moorhouse,1,GK,2334,Orlando Pride,-43.62,-6.34,3,center,1,defensive_third,False,-43.62,-6.34,3,center,1,defensive_third,False,1,winning,4,1,281,2,False,False,False,False,3,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,0.0,158.2,2,backward,,,1.23,1,jogging,11.06,11.06,0.0,8.58,8.58,52.2,52.2,0.0,46.42,46.42,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,81.73,3,sideway_left,14.19,1,short,1,successful,7_1571,False,441597,E. Madril Sams,6.0,RCB,-40.09,-23.75,5,wide_right,1,defensive_third,False,-37.15,-23.32,5,wide_right,1,defensive_third,False,0.9984,False,0.0001,False,2,1,0,0,0,0,2,0,0,2,0,,,,,10,10,True,4321.0,3,False,False,False,,,,,17.76,2,medium,-78.54,4,sideway_right,18.73,2,medium,-70.11,4,sideway_right,True,10,10,0,10,10,0,True,True,True,True,False
